accident_id	ST_CASE	VE_TOTAL	VE_FORMS	PEDS	PERSONS	COUNTY	county_name	CITY	city_name	DAY	MONTH	YEAR	HOUR	MINUTE	NHS	FUNC_SYS	func_sys_lit	ROAD_FNC	road_fnc_lit	RD_OWNER	rd_owner_lit	TWAY_ID	TWAY_ID2	LATITUDE	LONGITUD	SP_JUR	sp_jur_lit	HARM_EV	harm_ev_lit	MAN_COLL	man_coll_lit	RELJCT1	RELJCT2	TYP_INT	WRK_ZONE	REL_ROAD	LGT_COND	lgt_cond_lit	WEATHER	weather_lit	SCH_BUS	CF1	CF2	CF3	cf1_lit	cf2_lit	cf3_lit	FATALS	A_INTER	a_inter_lit	A_ROADFC	a_road_fc_lit	A_TOD	a_tod_lit	A_DOW	a_dow_lit	A_LT	a_lt_lit	A_SPCRA	a_spcra_lit	A_PED	a_ped_lit	A_PED_F	a_ped_f_lit	A_PEDAL	a_pedal_lit	A_PEDAL_F	a_pedal_f_lit	A_POLPUR	a_polour_lit	A_POSBAC	a_posbac_lit	A_DIST	a_dist_lit	A_DROWSY	a_drowsy_lit	INDIAN_RES	indian_res_lit
2012040041	40041	1	1	1	1	13	MARICOPA	370	PHOENIX	2	1	2012	6	46	0		.	13	Urban-Other Principal Arterial		.	INDIAN SCHOOL RD	19TH ST	33.494758330	-112.041194440	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040042	40042	1	1	0	1	15	MOHAVE	0	NONE LISTED	2	1	2012	2	32	0		.	4	Rural-Major Collector		.	SR-66		35.504258330	-113.523272220	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	1	Involving a Distracted Driver	1	Involving a Drowsy Driver	1	Tribal Lands
2012040043	40043	2	2	0	2	19	PIMA	530	TUCSON	3	1	2012	9	42	0		.	14	Urban-Minor Arterial		.	ROGER RD	1ST AVE	32.279338890	-110.961150000	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	3	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040044	40044	2	2	0	2	23	SANTA CRUZ	0	NONE LISTED	3	1	2012	15	27	1		.	11	Urban-Principal Arterial-Interstate		.	I-19		31.339141670	-110.954222220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	1	18	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040045	40045	1	1	0	1	19	PIMA	530	TUCSON	5	1	2012	17	50	1		.	13	Urban-Other Principal Arterial		.	ALVERNON WAY		32.194527780	-110.910080560	0	No Special Jurisdiction	24	Guardrail Face	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	5	Dusk	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040047	40047	2	2	0	2	13	MARICOPA	370	PHOENIX	12	1	2012	6	25	0		.	13	Urban-Other Principal Arterial		.	CAVE CREEK RD	SR-101 FRONTAGE RD	33.671850000	-112.030969440	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	1	2	2	0	1	4	Dawn	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040048	40048	1	1	1	1	13	MARICOPA	420	SCOTTSDALE	13	1	2012	15	1	0		.	16	Urban-Local Road or Street		.	VIA DE VENTURE	VIA DE NEGOCIO	33.553394440	-111.893816670	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040049	40049	2	2	1	2	13	MARICOPA	370	PHOENIX	14	1	2012	2	25	0		.	13	Urban-Other Principal Arterial		.	51ST AVE	CLARENDON AVE	33.491577780	-112.168952780	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	3	3	0	1	2	Dark - Not Lighted	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	1	Large Truck Involved Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040050	40050	1	1	1	1	13	MARICOPA	200	GLENDALE	14	1	2012	18	0	0		.	14	Urban-Minor Arterial		.	BETHANY HOME RD		33.523938890	-112.159838890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040051	40051	2	2	0	3	19	PIMA	530	TUCSON	15	1	2012	1	4	1		.	13	Urban-Other Principal Arterial		.	TUCSON BLVD	IRVINGTON RD	32.163136110	-110.935372220	0	No Special Jurisdiction	33	Curb	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	4	6	Dark - Unknown Lighting	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040052	40052	2	2	0	2	13	MARICOPA	388	QUEEN CREEK	20	1	2012	15	55	0		.	15	Urban-Collector		.	OCOTILLO RD	RITTENHOUSE RD	33.248694440	-111.626380560	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	1	2	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040053	40053	1	1	1	1	13	MARICOPA	370	PHOENIX	20	1	2012	15	48	0		.	19	Urban-Unknown Urban		.	19TH AVE	HIDALGO ST	33.395850000	-112.099219440	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	2	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	3	Unknown	7	Unknown	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040054	40054	1	1	0	2	19	PIMA	0	NONE LISTED	22	1	2012	99	99	0		.	9	Rural-Unknown Rural		.	UNKNOWN RD		99.999900000	999.999900000	3	Indian Reservation	99	Unknown	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	5	9	Unknown	99	Unknown	No	0	0	0	None	None	None	1	3	Unknown	7	Unknown	3	Unknown	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2012040055	40055	2	2	0	2	19	PIMA	530	TUCSON	22	1	2012	18	51	1		.	13	Urban-Other Principal Arterial		.	VALENCIA RD	COUNTRY CLUB RD	32.134080560	-110.926088890	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040056	40056	1	1	0	1	19	PIMA	530	TUCSON	23	1	2012	1	47	1		.	13	Urban-Other Principal Arterial		.	BROADWAY BLVD		32.221375000	-110.857200000	0	No Special Jurisdiction	30	Utility Pole/Light Support	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	5	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040057	40057	2	2	0	2	7	GILA	210	GLOBE	24	1	2012	12	44	0		.	3	Rural-Minor Arterial		.	SR-77		33.358619440	-110.735625000	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	1	Involving a Drowsy Driver	0	Not Tribal Lands
2012040058	40058	1	1	1	2	13	MARICOPA	370	PHOENIX	26	1	2012	18	35	0		.	14	Urban-Minor Arterial		.	VAN BUREN ST		33.451316670	-112.096030560	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040059	40059	1	1	1	1	19	PIMA	355	ORO VALLEY	26	1	2012	19	53	0		.	13	Urban-Other Principal Arterial		.	ORACLE RD	LA RESERVE DR	32.402811110	-110.951836110	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040060	40060	1	1	0	1	13	MARICOPA	370	PHOENIX	28	1	2012	10	31	0		.	13	Urban-Other Principal Arterial		.	75TH AVE		33.478691670	-112.220655560	0	No Special Jurisdiction	33	Curb	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040061	40061	1	1	1	2	13	MARICOPA	420	SCOTTSDALE	28	1	2012	20	1	0		.	16	Urban-Local Road or Street		.	MCKELLIPS RD		33.451313890	-111.899911110	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2012040062	40062	2	2	0	5	13	MARICOPA	370	PHOENIX	29	1	2012	18	36	0		.	13	Urban-Other Principal Arterial		.	THUNDERBIRD RD	48TH AVE	33.610775000	-112.162122220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	3	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040063	40063	1	1	1	1	13	MARICOPA	370	PHOENIX	30	1	2012	18	48	0		.	14	Urban-Minor Arterial		.	BROADWAY RD		33.407322220	-111.980850000	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	5	Dusk	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
2012040064	40064	1	1	1	2	5	COCONINO	0	NONE LISTED	31	1	2012	23	27	1		.	1	Rural-Principal Arterial-Interstate		.	I-40		35.210397220	-111.523391670	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	10	Cloudy	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040065	40065	1	1	0	1	15	MOHAVE	0	NONE LISTED	2	2	2012	12	56	0		.	6	Rural-Local Road or Street		.	BORIANA MINE RD		34.860388890	-114.083111110	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	6	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040066	40066	1	1	0	1	25	YAVAPAI	0	NONE LISTED	2	2	2012	16	4	0		.	6	Rural-Local Road or Street		.	FORT ROCK RD		35.331194440	-112.927133330	0	No Special Jurisdiction	43	Other Fixed Object	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	5	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040067	40067	1	1	1	2	19	PIMA	530	TUCSON	2	2	2012	19	51	1		.	13	Urban-Other Principal Arterial		.	SR-77		32.312500000	-110.978175000	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040068	40068	3	3	0	3	13	MARICOPA	290	MESA	3	2	2012	1	56	1		.	12	Urban-Principal Arterial-Other Freeways or Expressways		.	US-60		33.386225000	-111.779750000	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	2	Nighttime	1	Weekday	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040069	40069	1	1	0	1	25	YAVAPAI	0	NONE LISTED	3	2	2012	14	24	1		.	1	Rural-Principal Arterial-Interstate		.	I-17		34.708786110	-111.739736110	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	10	Cloudy	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040070	40070	1	1	2	1	13	MARICOPA	158	EL MIRAGE	3	2	2012	18	41	0		.	15	Urban-Collector		.	THUNDERBIRD RD	LUNA ST	33.608919440	-112.317788890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	3	3	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040071	40071	1	1	0	1	13	MARICOPA	370	PHOENIX	4	2	2012	16	27	0		.	13	Urban-Other Principal Arterial		.	INDIAN SCHOOL RD		33.490252780	-111.956733330	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040072	40072	1	1	0	4	13	MARICOPA	370	PHOENIX	4	2	2012	22	5	0		.	13	Urban-Other Principal Arterial		.	INDIAN SCHOOL RD	SR-101 RAMP	33.493991670	-112.263283330	0	No Special Jurisdiction	33	Curb	0	Not a Collision with Motor Vehicle In-Transport	1	2	2	0	4	3	Dark - Lighted	1	Clear	No	20	0	0	Police Pursuit Involved	None	None	2	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Police Pursuit Involved Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040073	40073	4	4	0	10	13	MARICOPA	370	PHOENIX	8	2	2012	18	8	1		.	11	Urban-Principal Arterial-Interstate		.	I-17		33.555875000	-112.112702780	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	5	Dusk	1	Clear	No	14	0	0	Motor Vehicle struck by falling cargo,or something	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040074	40074	1	1	0	1	13	MARICOPA	0	NONE LISTED	10	2	2012	1	16	0		.	5	Rural-Minor Collector		.	NORTHERN AVE		33.551658330	-112.434825000	0	No Special Jurisdiction	18	Other Object (not fixed)	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040075	40075	2	2	0	3	19	PIMA	0	NONE LISTED	10	2	2012	17	27	0		.	4	Rural-Major Collector		.	SANDARIO RD		32.273722220	-111.218836110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040076	40076	1	1	0	1	19	PIMA	0	NONE LISTED	11	2	2012	99	99	0		.	4	Rural-Major Collector		.	AVRA VALLEY RD		32.401155560	-111.139891670	0	No Special Jurisdiction	24	Guardrail Face	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	3	Unknown	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040077	40077	1	1	1	1	27	YUMA	620	YUMA	12	2	2012	17	11	0		.	13	Urban-Other Principal Arterial		.	AVENUE B	8TH ST	32.712911110	-114.650438890	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	3	2	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040078	40078	2	2	0	2	13	MARICOPA	190	GILBERT	15	2	2012	13	27	1		.	12	Urban-Principal Arterial-Other Freeways or Expressways		.	SR-202		33.282988890	-111.777436110	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	7	Sideswipe - Same Direction	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040079	40079	1	1	0	2	25	YAVAPAI	0	NONE LISTED	18	2	2012	17	56	0		.	6	Rural-Local Road or Street		.	CASTLE HOT SPRINGS RD		33.943277780	-112.327075000	0	No Special Jurisdiction	34	Ditch	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2012040080	40080	1	1	0	3	15	MOHAVE	0	NONE LISTED	19	2	2012	6	18	1		.	2	Rural-Principal Arterial-Other		.	US-93		35.748669440	-114.500672220	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	2	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
2012040081	40081	1	1	0	2	21	PINAL	70	CASA GRANDE	19	2	2012	8	59	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		32.955741670	-111.715155560	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
2012040082	40082	1	1	0	1	15	MOHAVE	0	NONE LISTED	20	2	2012	22	3	0		.	5	Rural-Minor Collector		.	BOUNDARY CONE RD		34.995952780	-114.431883330	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
